,HLA-DOA,HLA-DOB,CD80,CD86,CD28,IFNA5,IFNA4,IFNA2,TSHR,TSHB,HLA-C,HLA-B,HLA-DMB,HLA-A,HLA-G,TG,CGA,IFNA21,IFNA6,IFNA7,PRF1,IFNA8,IFNA10,IFNA14,GZMB,IFNA16,TPO,IL10,CTLA4,HLA-DRB5,HLA-F,HLA-E,IL2,CD40LG,HLA-DPA1,CD40,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,FAS,FASLG,IL4,IL5,HLA-DRB1,HLA-DRA
SIDM01019,-0.7431713771495356,-0.3899796519487108,-0.7239930225531378,-0.8091978060563073,-0.7806281680155003,-0.939175348312951,-0.8526877371355379,-1.0333273553987243,-0.8327507733864952,-0.20355896594469633,-0.23912742806417278,1.705746311174893,-0.5564068919146775,-0.20228146906736516,-0.7468433429132931,-0.8196255966804421,-0.7240387097935547,-0.7559904807437905,-0.8193178632670803,-0.9141611889148443,-0.7073494272900492,-0.5878493637068954,-0.8972160603970935,-0.7234629180441877,-0.7189818151568825,-0.9246988833606832,-0.7892445672407701,-0.782702720654443,-0.8384479743025176,-0.9390583680749265,-0.7478788282951438,1.8765928906370768,-0.8968461857218653,-0.7761847092922752,-0.17557929368710318,0.03806082599760928,-0.693380833691482,-0.7337098998185045,-0.742370965601375,-0.7041812408435538,-0.39752473780529535,-0.7527993610616388,-0.7992762443746754,-0.6630031251968878,-0.2706774777488493,-0.8700845000548215
SIDM01114,-0.7598870570724948,-0.7577721178217601,-0.846769015712476,-0.8412867047348894,-0.8694931393022073,-0.8552853582841321,-0.8051501522817835,-0.96316458669931,-0.9044762184576551,-0.5787132037830878,2.2567430386679534,3.4333064113315994,-0.6265504648855417,0.6028445320893152,-0.7330036360826425,-0.7882886971471273,-0.701748397345361,-0.8474690538526615,-0.9132548076664702,-0.8605336975548834,-0.8228583087778804,-0.636161757469777,-1.0333093423149398,-0.7461389568552736,-0.7888426330926415,-0.9536216772978453,-0.7862144947050316,-0.8711119728336294,-0.8236902141220434,-1.070797045182943,0.15996684594164812,1.7100254484677297,-0.7844664181530625,-0.7905642825012058,-0.20068307130759028,1.435752268461295,-0.687384308906424,-0.8532542442732275,-0.8392456233495585,-0.7820728989004859,0.27093269640920875,-0.7795772618417979,-0.7625169336109854,-0.6319143047448689,-0.42530712005672633,-0.6540618975673246
SIDM00584,-0.7433516360157617,-0.6799599942450596,-0.8831990846444875,-0.8414648502070153,-0.8796909413505336,-0.9153985346377386,-0.7916169068631992,-0.9658636504050455,-0.8398509974795902,-0.5339997713429119,2.4698064579583505,3.610177555204554,-0.23960345013289341,0.8708764724212059,-0.6572661815065238,-0.8072887276127865,-0.810313497931702,-0.8185281110976549,-0.9862891876357035,-0.9134279202024592,-0.794162627077122,-0.5816408869315616,-1.03301448211092,-0.6821904794828424,-0.8479490753618929,-0.8712639193934512,-0.7807768139327422,-0.7916354259027538,-0.8328104347849228,-0.8448193726989703,-0.053099964134031535,1.7561024472811626,-0.9461659627190079,-0.7312349477214907,1.6310320132653529,-0.5934777405877365,-0.47220297633353786,-0.7417639979221129,-0.777639298649054,-0.30701470957588656,1.0376469096606424,-0.6994014963366108,-0.9017189805491198,-0.7196643621427873,0.1825113853427034,2.0023462332318593
SIDM00043,-0.7978372102630176,-0.7878334975269676,-0.8586992362510696,-0.7961273330007214,-0.9463355294225689,-1.0085948990968607,-0.7081182438018149,-0.9403310063595476,-0.9406080810472472,-0.5853437866034632,0.7150515721367727,3.2147324169962372,-0.6235766538184074,0.657037385012243,-0.7127200578513458,-0.7185270937538112,-0.7787760719651535,-0.9236001001707592,-0.9313311820194902,-0.8828282295635722,-0.7756757552829514,-0.5914237194481582,-1.0223645567373458,-0.8223694002635631,-0.8185758560389973,-1.0281927055625177,-0.8732374573261902,-0.8447670118003957,-0.8529054170445015,-0.9390483617296741,-0.0969366149220342,2.1771605912041725,-0.8106358704859283,-0.9057318699344127,-0.6169823217724895,0.693986489369191,-0.7651532554036704,-0.8594330231947954,-0.7856142676245723,-0.6843022955197632,0.6460452087191104,-0.8057096873275926,-0.8719228398590189,-0.6819690517142005,-0.593383211204432,-0.48638918564392536
SIDM00498,-0.7722738425456327,-0.7484421895688717,-0.8432262058965424,-0.8171978659957957,-0.901427179555474,-0.878300749755965,-0.7795166726659936,-1.0194584154814028,-0.9503573013263192,-0.5380843227847203,0.08118410826180707,3.0756465577650127,-0.6558304454103507,-0.10630833015836018,-0.7125030710481671,-0.9942870328316769,-0.7636150323206293,-0.8821523336331804,-0.919204888283473,-0.8319187326617036,-0.7669915179157754,-0.711938578374463,-0.9466364273331345,-0.9658355357164542,-0.7876661632348707,-1.0406506664470432,-0.8684664128300592,-0.7315412999311182,-0.8058433006721778,-0.9091675180429728,-0.20328738202253796,1.6409910769224088,-0.797920995512959,-0.7185479725502718,-0.5327787350312175,0.6437272502107907,-0.7500573840704536,-0.7965085313619408,-0.812824267508274,-0.6553016828368596,1.5512670369442854,-0.8081111296643588,-0.9249440647514536,-0.7815710060447689,-0.5585386712863755,-0.6516990236236161
SIDM00406,-0.2096403680714583,0.9447067044545046,-0.4445228415838731,0.21273734983963138,-0.7805438244786489,-0.941732713145706,-0.375722786337078,-0.9718524116894919,-0.8213114098372462,-0.5518613992654525,1.062321701911081,2.564086425527105,1.2569478623633334,0.1559423174866843,-0.7744129699616491,-0.2904341266448117,-0.7527063588084505,-0.7522792465578461,-0.8198598513654906,-0.8832357431583974,-0.7153473594292847,-0.7638496999839053,-1.0208287004127083,-0.8317006978235926,-0.7133859545249318,-0.7939207300371298,-0.7098540908756291,-0.5351589969883882,-0.8186155171553456,2.1123519169475955,-0.6647532055772634,1.5511682033438203,-0.8216755728211196,-0.68455982549593,3.0461219026117146,1.1992111243333436,0.5160258711392859,2.329516268939611,-0.644716336999031,0.5527188780385041,0.9752606401161514,-0.7358745483125416,-0.34996164086021014,-0.5988543227227869,1.4417125825457786,3.157820592239674
SIDM00193,-0.815098733484319,-0.8910763462214767,-0.7288515074723364,-0.8525273673246921,-0.8984329560729646,-0.9880333112555769,-0.7534327767189988,-1.0543293533289027,-0.9030562243664868,-0.43213495590265255,0.22945538031452595,3.432410919065013,-0.5011291592213781,0.5287079191485935,-0.7264843883159456,-0.8283040166493087,-0.6778050861052194,-0.8788493393718502,-0.9320995128453675,-0.9550426564982726,-0.6569642778854119,-0.677370949991441,-0.9895580392357705,-0.5567706976933279,-0.7995725711140171,-0.9136630398075236,-0.7610911831639412,-0.7738900942178311,-0.8026515165416763,-1.0279502133142202,-0.05045527056132057,1.5599398296466203,-0.9253677018965756,-0.7070170782793679,-0.65476979011092,-0.7150399725555419,-0.7660563740781824,-0.8830444179357884,-0.7967215855575018,-0.8069307926749465,0.3451425923678929,-0.6914923670355826,-0.7387397631173994,-0.8419934511974113,-0.3873512030876505,-0.8494027129774039
SIDM00045,-0.8131023877545339,-0.9093654901499074,-0.8216432198493973,-0.8080734402413121,-0.8198461410435868,-0.98435251225898,-0.8563685606792261,-0.9121521599559701,-0.8491904901734024,-0.4273761504869475,0.18514017279301487,3.438825223691321,-0.5514462335726736,0.6508579031636137,-0.6056303986034575,-0.861607629228346,-0.7341602066274967,-0.8787405962164493,-0.8249887034824933,-0.9471936664289151,-0.7743012010567342,-0.7529987367273192,-0.9384332754145979,-0.8096768456143351,-0.8272825671832075,-0.6708020234272648,-0.7983873713133821,-0.7912145782370534,-0.8496628177013721,-0.9314922103576482,-0.2974079634516832,2.219019163760197,-0.9605810172891364,-0.8506482214999728,-0.6509839934609895,-0.5679185863722993,-0.766043922563718,-0.8518453773520162,-0.7679518186823853,-0.6123359108817721,-0.38610051622357533,-0.8523455464227967,-0.8643851801671449,-0.7565419361310343,-0.8128862484097664,-0.8692299722502483
SIDM00655,-0.44304922425898063,-0.8121607815099993,-0.8312340620521327,-0.906579624617137,-0.8378454707372439,-0.9947471117376135,-0.7252573728066913,-0.964404748550627,-0.8336241513377155,-0.5741913132983356,1.009604985081445,1.7064605815726965,-0.463683973483257,-0.013403318942285015,-0.8053710713997143,-0.94605859517805,-0.8838896229629897,-0.7918298080466221,-0.8678673257929316,-0.8938653732520774,-0.8589915599133748,-0.8282946878779007,-0.8898102636628544,-0.7102798420713503,-0.8863276902239491,-0.947073857442294,-0.8018879959990032,-0.7666076371049969,-0.8973652736216475,-0.9939028753418594,-0.705690891408876,0.372595654203944,-0.8808270927279807,-0.7759366436144683,0.14311322582140182,-0.2541756719378881,-0.5933421646941176,-0.77455004963017,-0.6398840326269347,-0.5724265602828654,-0.9481224656327079,-0.8164100920491328,-0.8705318236375919,-0.7781747223423385,-0.42691678449710846,0.22172797031134828
SIDM00214,-0.7870793074561102,-0.8738819620160004,-0.8496077763323189,-0.7772720045844883,-0.8886352954385962,-0.9280503232424339,-0.8047867920907413,-1.0311246145674284,-0.8160640792612935,-0.4029741783687043,-0.023766081330909482,2.925737141883476,-0.2920897040386302,0.14982357305441088,-0.7533570917494453,-0.8097586870964772,-0.7047868807976355,-0.7948384738334584,-0.9423596379709239,-0.8841702262399289,0.27730437735013813,-0.7011546187568547,-1.0020014719128396,-0.6653212937259376,-0.7979731768041788,-0.8537691027446218,-0.7537335214176442,-0.855258114707423,-0.837321062977187,-0.820596314570733,-0.42032351828666875,1.4480140121820626,-0.8889685992610837,-0.7838327333429009,1.289398579916148,-0.6936452460790694,-0.5851713886816715,-0.7672985786610858,-0.7446180418563041,-0.5940396158813168,0.20632983845456423,-0.6983144336039235,-0.8593774673599647,-0.7840492609607191,0.5223093647429977,1.9465137566119102
SIDM01007,-0.7772986403000272,-0.7714130995873394,-0.8166263065872726,-0.7375822724425952,-0.9367531298815375,-1.007763969098264,-0.7379882774939044,-0.8949828970179563,-0.7855021520021391,-0.6520131963096654,-0.3772588691762572,1.0699507718395422,-0.5769719157900769,0.1529886575734468,-0.6635518609335128,-0.7914264813843026,-0.7343125513914939,-0.8976814641371892,-0.7847014166103347,-0.9873909501998978,-0.5909253956687383,-0.6512408837241764,-0.9225731726573815,-0.7439263143209109,-0.8281439981528734,-0.9742394834053493,-0.638845930237442,-0.655493872567645,-0.8192072459626358,-0.7279803509725605,-0.8227878569775378,1.1016133637804837,-0.9621692242642651,-0.7630179285136356,-0.5180748124623089,-0.5581773063828803,-0.7337146965524451,-0.7797997235463454,-0.7872208633744667,-0.7513993815506431,0.03215538221124591,-0.8517969095417014,-0.7080513395856154,-0.8174933868464568,-0.7432044332425904,-0.8048948670110826
SIDM00262,-0.7719749045568213,-0.8493765427666709,-0.8269782765123868,-0.7804274030249185,-0.9383876244795373,-0.9390187875761493,-0.8770248885228347,-1.0398875020661147,-0.8802131454023678,-0.7405032376461224,-0.528526460775377,1.9991654403670769,-0.17263138678742757,0.23649289035680576,-0.7779477086850357,-0.8084250089314658,-0.7753516111515122,-0.8484075549276582,-0.9469172807716385,-0.8605147815584681,-0.7828668719100821,-0.4460774866097463,-1.0136414926571324,-0.6099147844554329,-0.8688909636574882,-1.0654202093711738,-0.7967559700195339,-0.8396773327020337,-0.847449855704818,-0.903110865808029,-0.7440037939456111,0.7584126202640267,-0.9722677568241767,-0.7749383013492795,-0.23556177460894837,1.3934381289131677,-0.6641968602865667,-0.8187327120133127,-0.8688711034819019,-0.7144007502262905,0.0808529019073805,-0.7472303352157807,-0.9101866580170735,-0.8382018699245299,-0.2853233490218126,-0.9024644885482181
SIDM00591,-0.7599604731078274,-0.7869916958276291,-0.8371476795784107,-0.7596092682018402,-0.915033536675184,-1.0281435847425935,-0.8792158121774049,-0.994818068939316,-0.9165023423438844,-0.5738303373536572,2.0533683598492147,3.0100764949779153,-0.5962153694699677,0.46843414829933505,-0.8375270235978646,-0.8599671646740736,-0.7115549616632395,-0.8791145343436702,-0.9125838431010133,-0.9252371902282615,-0.6523012176274557,-0.6796783690131246,-0.9892508210707421,-0.7601644339509753,-0.8109153103629788,-0.9756692481646596,-0.699657540497983,-0.8423399677575693,-0.8657562845603184,-0.9591132495257435,-0.3203422299966099,1.59335533602327,-0.9045366977339692,-0.8081704320348674,-0.6076075358836568,-0.6268726574589721,-0.8098790133515604,-0.8187714887107204,-0.8322749268426222,-0.7299309770927045,1.0681079923309102,-0.8601174406137959,-0.8782060537571825,-0.7439691810917027,-0.4676204162231623,-0.9027651947468716
SIDM01197,-0.7236910574007046,-0.8646357305675587,-0.8396834494515736,-0.8098537000886353,-0.9018106588420524,-0.9383048629310061,-0.8740740122529346,-1.0204707533174924,-0.9124983657148107,-0.5116761559697692,-0.03559538452279785,1.5428039151394068,-0.3616833829281557,-0.07434654427318736,-0.759044295152505,-0.8141779242954594,-0.8197231710357552,-0.9184630121121272,-0.9134581452777978,-0.8441697606979465,-0.7446623705156087,-0.7080379328608314,-1.085132732644592,-0.5016147916554704,-0.4263762596536723,-1.174205940012406,-0.774710402743256,-0.7747914066517638,-0.8435228911613663,-1.0609897640927548,-0.7682041205689232,1.6295558709998337,-1.00045925765241,-0.8304677055054683,-0.593668388743501,-0.5723873216312471,-0.7578398185929504,-0.8082719006598376,-0.7453585483916074,-0.4635996764471869,-0.948142872868948,-0.8157587550657038,-0.6859902816477416,-0.7643300157998482,-0.16811845966856206,-0.8780416684202359
SIDM00905,-0.7744206303291844,-0.8884697068649005,-0.8532159013921264,-0.767033563085764,-0.8578093532580096,-1.0018580097742649,-0.7348135100114036,-0.9182396066648596,-0.9429860714852635,-0.521768151176009,2.5376988123847384,3.3063406254176964,-0.6096127821279763,0.227824726613182,-0.6455324919534214,-0.7829021591364981,-0.7839729770281468,-0.9179723294861762,-0.8755331148116627,-0.8541599011995124,-0.7713221263349567,-0.7263967779941417,-1.0334823210893735,-0.8173241998261831,-0.8722631912033421,-0.9548597599681252,-0.7862815172882318,-0.855245393076024,-0.7622087764111638,-0.989406187787838,0.2704209274145552,1.7090023468061857,-0.8789091483322722,-0.7953056855811808,-0.5787410494926875,0.400815032333309,-0.8118384973016607,-0.8846554400116533,-0.755409047963818,-0.674700169937757,1.0683909244014949,-0.7511751619723068,-0.7077424489385491,-0.6815314035163054,-0.617577962336321,-0.8623212872317781
SIDM00180,-0.7434443301032015,-0.8948022482286647,-0.8556004168481625,-0.7638178202146018,-0.9260484269904669,-0.909096417049974,-0.9650198087406492,-0.9984850083149804,-0.8361679610545536,-0.5389664014684916,0.5924105052281169,3.307242605812244,0.4872200549818193,0.6860431985506036,-0.7820782486330929,-0.9679650077171563,-0.6842615561499049,-0.826543115420386,-0.9610338500784955,-0.8201470279878629,-0.8603184215256884,-0.7309232908254092,-1.0666783476229411,-0.7277869374780452,-0.8256105052844046,-0.900056778416279,-0.6784064422470562,-0.8938453289700214,-0.8998531954544207,-0.9692499240269293,-0.15319745698885867,1.8435357144338858,-0.9932196507322395,-0.7659807367722777,0.9211556351490786,1.581056858213121,-0.4215417701768655,-0.8398435287995131,-0.8484381771587027,-0.5580117543280373,1.1410185767410954,-0.8376808807625381,-0.8721322029810277,-0.6911235991613821,0.27398307027132884,0.914182255660285
SIDM00323,0.27529176305233966,-0.35603170615787044,0.7008454530789454,-0.731543299007819,-0.8175418837425579,-0.9103310527791568,-0.6970572119905553,-0.957336783294759,0.19921226089050872,-0.37721106860569215,-0.21088308577398063,3.3294298378109373,1.391886261339531,0.4183307009637545,-0.7308810359966871,-0.78974947564305,-0.7078768030364456,-0.7441648387388119,-0.8713667842346852,-0.8821649612596281,-0.8014895561003303,-0.5642237271629177,-0.9580210987919872,-0.5797390429868182,-0.697626453191624,-0.9100835438613863,-0.8087298512200871,-0.7471513959817586,-0.8440034214747147,-0.00015410390892912817,-0.6449530703154426,1.4648099761752043,-0.8386368267797998,-0.736892099518191,3.234258537508242,0.21727598225762168,0.4509773143062097,1.640065839213302,-0.7391777058122578,0.3884470023307345,-0.3159311107175681,-0.7726057948352554,-0.8506573149779169,-0.6436943359515348,1.8575198312229235,3.263301362402184
SIDM00113,-0.8005996733152297,-0.9388328650864068,-0.8455143449667073,-0.860859170457701,-0.9283115812484287,-0.9162958118998266,-0.905737930367625,-0.967883896704758,-0.8653741015273075,-0.7120679083583935,-0.3802526956689646,2.73701881092981,-0.2380226390996986,0.013519441448966963,-0.7627449306329206,-0.7976088215438587,-0.6633036002052777,-0.7365780581036107,-0.8998034729911394,-0.915805297397929,-0.8210687014954229,-0.679838372985972,-1.0016462399889468,-0.7406065110469263,-0.8857328056527073,-0.8975577378959901,-0.8447298823789556,-0.7893729644462165,-0.9151503260236382,-0.989185083719757,-0.3748109751076376,0.8747609706991237,-0.8667347689325414,-0.8241990264531465,-0.6212877824417331,1.338709986102187,-0.8015572697193314,-0.9110749764205405,-0.8217241745864803,-0.46260458768560675,0.7204954899012366,-0.852972579481254,-0.947181950011762,-0.7947116411251645,-0.5242665582936386,-0.8705887199667167
SIDM00551,-0.7477860682942015,-0.804955261206622,-0.8312242973947981,-0.844268258412854,-0.8926488403275801,-0.8021550967273519,-0.8689071620690207,-0.8618446739650059,-0.8003254113081758,-0.6469746751428315,-0.21046455169844563,2.8163126611981206,-0.4896091332914182,0.20255641663994386,-0.7779984089153461,-0.9117419311138732,-0.6978618373586096,-0.748336798792368,-0.8819007461640376,-0.8959717463540369,-0.8602149496808489,-0.6852308462253358,-0.9699313146060877,-0.5316175905251416,-0.7959197516846552,-0.9309169991989706,-0.7337066070173024,-0.8103245445473324,-0.8628206413518491,-0.7770004208378413,-0.6559536868915367,1.7033990161302424,-0.9976290543933466,-0.8232610438554124,-0.5963652526411513,-0.6828429977967723,-0.7769129556693452,-0.7601502931870268,-0.793640599454834,-0.5526176681487127,0.06908801068244816,-0.7648972139684795,-0.8242253791836704,-0.8583484070137568,0.005149456547451128,-0.775470427297458
