,CYP2E1,CYP3A5,UGT2B28,CYP3A4,GSTP1,GSTT1,GSTZ1,CYP2D6,ADH1B,FMO4,ADH1C,ADH4,ADH5,GSTO1,ADH1A,GSTA5,MGST2,MGST1,FMO1,FMO2,MGST3,FMO3,GSTA3,UGT2B11,CYP2C9,FMO5,GSTA4,CYP2C19,GSTM4,CYP2C8,GSTM3,CYP2B6,UGT2A3,CYP2A13,CYP3A7,GSTA1,MAOB,GSTA2,MAOA,AOX1,ALDH3A1,GSTK1,ADH7,CYP1A2,ADH6,UGT2A1,ALDH1A3,ALDH3B1,ALDH3B2,CYP3A43,GSTO2,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00082,-0.8006473847126577,-0.8411916611671638,-0.7357821276393121,-0.7829564429712831,2.4497677826210578,-0.4437540328715512,1.0826640781493577,-0.4341929208076762,-0.9508716607874281,-0.23048121029316485,-0.7682589444831115,-0.9546924495933587,1.7986486942094275,3.422297467814126,-0.665998930529634,-0.8812432410368927,-0.5748432672687951,1.9168112003006363,-0.8385256119988851,-0.8130608260741264,2.783616963422985,-0.6732832532409576,-0.03517513152115763,-1.1466983693065975,-0.9095569203431689,-0.8911562523048661,0.8152835874990352,-0.87664076984398,-0.5803539783402722,-0.9530482017282885,-0.4441199901067126,-0.746054220942243,-0.9140083013857632,-0.655106151306889,-0.8356685513656132,-0.7273136384650499,-0.8985656245485636,-0.9067623854400463,0.0990702214758204,-0.5607919204412815,-0.711027605980063,-0.21257646898590293,-0.8455155706600876,-0.8845046584658584,-0.8074126996101821,-0.8993113465808631,0.3930480990351273,-0.3226029654250671,-0.728932899763481,-0.8651617625179783,-0.5091215488899774,-0.9252625546194624,0.9209753734371368,-0.9971368616095225,-1.0307211328907275,-0.8125615119620613
SIDM00320,-0.8102871181706187,0.6310589970819158,-0.8430895124129064,-0.8042760858783787,3.356990709017356,1.160874830788506,0.7510982078578757,-0.4854523296923247,-0.8277967395109423,-0.7109835424273803,-0.7879710442317465,-0.9078843205491185,1.1282954933210638,2.39799492666414,-0.845435327314178,-0.8962410498198847,1.9596599235358658,2.680392251761173,-0.9707635222188316,-0.7566793202750072,2.0801260656257674,-0.9353229938173183,-0.37118776225371874,-1.0193157876553667,-0.8355821417196886,-0.9022712443023659,1.529736523743789,-0.8216876735575319,-0.8063062586555461,-0.9879595387581526,-0.2263129482305609,-0.7757132299426038,-0.8578275836837016,-0.4812409964130475,-0.8305629145232218,1.9431657015413637,-0.7819090651310219,2.0966866244683553,0.7870724675159764,-0.543843367635185,-0.7133806186872703,-0.7165859923902004,-0.8575145077560765,-0.8158962006630379,-0.8281689253325468,-0.9036941600694063,-0.8111445311307579,-0.461924717660463,-0.8761727613265562,-0.8696288106563546,-0.7051493558645702,-0.9304383952722335,-0.7930077670853506,-0.9555048596430255,-0.9977719493905877,-0.3329638459961451
SIDM00967,-0.7084548191401322,-0.8735559829064236,-0.820858516398307,-0.9053952550397649,3.3437957813532533,1.1799574027443533,0.1749412078390837,-0.39329494941177884,-0.7725994888183694,-0.5960825771119911,1.1427873436869855,-0.9664519802138033,1.7162920466526972,2.2251082994555733,-0.7639386710182884,-0.7213293742231633,2.2275527599465295,3.545041119774619,-0.8530299707353074,-0.8453997071049081,2.766096338988132,-0.9273028424190606,-0.32720601381880476,-0.6878056550300271,-0.7600578108325675,-0.8790553763399485,0.7350840006088191,-0.8101213821652523,-0.5019672135127878,-0.9883654272832935,-0.06551276627964386,-0.7251522994941322,-0.7847837154956623,-0.7403062157992983,-0.8200489617064336,2.2184877343917204,-0.8704600731661317,-0.00994558437277501,-0.20499997583276075,-0.7033776651464919,-0.0425730830431823,-0.4383161695152504,-0.8792204120843815,-0.9748699616382324,-0.8051302549515362,-0.830092546370562,1.2955717788738987,0.26569882329230665,-0.7683438226201109,-0.9425497187376148,-0.6903448056799344,-0.903847458693364,0.9898362711203964,-0.9351101635512274,-1.0400952473038787,-0.5865896661831372
SIDM00508,-0.7818082991601535,-0.8707022488118314,-0.7527832296807772,-0.7949845132254079,-0.4169850069561405,0.05108548271395297,0.5993977408854881,-0.3540077727862198,-0.8713686776150714,-0.7402779273786853,-0.8438607021379084,-0.9137903905236783,1.2363804262227336,2.2364619485905504,-0.8273003963506685,-0.7573032308098544,1.8595249486828178,3.442994742172135,-0.9898013787821193,-0.8694944797750732,2.874043867853075,-0.8948799976881738,-0.2719679190076781,-1.0423203032999193,-0.861838109998952,-0.978566465606952,1.088483232762029,-0.788069101381694,-0.930042445201132,-0.9349241680755119,-0.39937688764621304,-0.8638277383553502,-0.9342008015577208,-0.6390315808895808,-0.8282358135477512,-0.5984445642388001,-0.9046439623035846,-0.8377118351490448,-0.6183606087255948,-0.734385507953293,-0.6849236528358572,-0.9359742957870976,-0.8733932859094556,-0.9517813892122526,-0.7673855467107541,-0.8767706340330451,-0.7034372990100926,-0.3730079292619808,-0.7757542306106547,-1.0216727232834504,-0.4155492222423565,-0.8813427232360804,-0.9785175314772621,-0.9694861799898988,-1.0031620884949122,-0.9840282297036358
SIDM00859,-0.6139994365496765,-0.8295130403002646,-0.817659688211893,-0.678051529154374,3.4844188878237157,-0.442469488656576,0.5869872253602678,-0.2994982173381873,-0.8104105309701307,-0.34780533387828855,-0.815723084102119,-0.8018698168469399,1.435228946164051,2.2494791870452726,-0.7524891581615702,-0.7877904163214678,0.7968648010005774,-0.3424943529880226,-0.938446341211483,-0.7112589948468381,1.3737584646844514,-0.8192637313722896,0.11080281112742342,-1.0024088105074167,-0.8229206222945814,-0.8586101889852259,0.41137745529006603,-0.6901023876942953,-0.6998160589407235,-0.8893186238902591,-0.6932095147682719,-0.6291731751141862,-0.8253615769436429,-0.5681105110605225,-0.8198474525740194,-0.6629884335508273,-0.8191606390682867,-0.8732311425667852,-0.535514318739639,-0.531112065890697,-0.757097895858864,-0.2636982634537108,-0.8307468408985587,-0.8911172285068722,-0.669333519055289,-0.7246927096524134,-0.779861960622527,-0.3567936740040932,-0.7022916544702675,-0.9062036139394063,-0.5371778168578398,-0.8357866340392727,-0.8977083229719683,-1.0003806038993825,1.169791804745841,-0.6066387031952662
SIDM00393,-0.8597966461398441,-0.7438042142312264,-0.9364302151276074,-0.8631068705543612,3.470564831537795,0.907601811803022,0.6986679043661105,-0.40908504782651917,-0.8393132100985551,-0.7986951557234853,-0.8210120735871936,-0.9574062981247358,0.7793834669278479,2.2772592039208153,-0.7822422581824238,-0.7647132137399499,2.002552894957832,3.188151531502522,-0.8677296810620553,-0.852606280605231,2.195523455227301,-0.9328973237911521,-0.29152148599575584,-1.0630164685719194,-0.8898054096606675,-0.831177705679989,0.7025052284326052,-0.7742083766403739,-0.7758307224704247,-0.9638772135315898,-0.6605322791658041,-0.7548570388098698,-0.9659173727610608,-0.6135719878338189,-0.7843135275144599,-0.6188225787082384,-0.7958842096345399,-0.9543075754363733,-0.6049397374119067,-0.547695910080812,-0.7198686178045202,-0.5831136191179139,-0.7599586390773418,-0.8628094463959878,-0.7940382761014277,-0.9580048257904717,1.503688749068251,0.4851453900812349,-0.7828785902812264,-0.8612355458437626,1.300702358805184,-0.9931475055882162,-0.9334267186431938,-1.0223680898465226,-0.950866361855467,-0.6862808004549918
SIDM01174,-0.7540809923836601,-0.7745092728583238,-0.7765249368937256,-0.8159790786115094,3.013421438177046,1.398539316527071,0.5750669012905566,-0.543883506148772,-0.9257506062703219,-0.8359378281197098,-0.7564123820225888,-0.8416642668903843,1.2434461984444125,2.314854994449058,-0.7052644378357608,-0.7736439944881995,1.7487842603679769,2.0918499408085407,-0.9233612046617754,-0.8248799517274834,2.3078808615226705,-0.9175638752620436,-0.2586209664961179,-0.9586015468233978,-0.8900278596835199,-0.9744906600456575,-0.6652289730744305,-0.7344518057027023,-0.5820947838675932,-0.9458489043434274,-0.1511377349739608,-0.746165311193962,-0.8658679709196732,-0.6528671791814986,-0.7687638638360428,-0.758359610356692,-0.8710235987806604,-0.7337507966309111,-0.638632014833211,0.8329078981016727,-0.7032029629662401,-0.5351205954678948,-0.8394781819373333,-0.7499276156324286,-0.7891670038367907,-0.86103796789745,-0.62568847075071,0.05197694779104399,-0.8746634320824668,-0.9347271763906871,0.464446168114849,-0.8762482818816888,-0.8549189037064396,-0.9619255207207982,-0.9712264994308628,-0.7091113424461954
SIDM00530,-0.7989671066936856,1.9862673174742829,-0.8150223353171767,-0.7678147598191019,3.268340569146029,-0.5711908784691541,0.5253431473874176,-0.2680088679474706,-0.7885109186599921,-0.45331640436330006,-0.3983063468813972,-0.840369634964963,1.1495494786126512,2.2921433264805713,-0.7002151420611095,-0.7523774308567844,1.905704991490301,2.1002736600614376,-0.8641687566245723,-0.8208165549997145,2.6167619759860528,-0.9724314890004551,-0.14072533430374762,-1.0610920476505838,-0.8981000921506952,0.006793650394192278,2.160345898682156,-0.8532948451457425,-0.5700467447603251,-1.0190636627575846,-0.21338755169268292,-0.5341557466754432,-0.9163968264219923,-0.6495063959507406,-0.6676131741801797,-0.8199335547921228,-0.8385599964188939,-0.9207580961130785,0.8820751699887343,-0.7085576074228028,-0.507368204703139,0.10998238845830868,-0.9188408366914864,-0.8284107978585628,-0.8261236971787441,-0.9378729977720925,0.7673042515228353,0.9304208676788223,-0.7548797703140325,-0.44564587846861275,0.8100475252389572,-0.9529322741712579,0.46361416697110364,-1.0574403698854735,-1.0702488904390581,-0.585244497780444
SIDM01149,-0.7777390192626932,-0.8317426001889522,-0.944378761660191,-0.8049276927956143,2.512748648652013,0.16721745226350967,0.6156946099364161,-0.2379301185250365,-0.7863954728868381,-0.7817915324316478,-0.7148977042677039,-0.9148889716602246,1.6296093104396312,2.12567357435449,-0.7306495330915465,-0.8453999966521687,0.5285195509943141,2.6074372683661893,-0.93391888632397,-0.8281553690219545,2.5785156091744357,-0.8632093220322192,-0.09781075390363082,-1.1040708031866844,-0.8311784236148136,-0.9540093463221843,1.846527125204282,-0.7848424182985111,-0.7494721558257437,-0.8963978539249721,0.3012769435194208,-0.711900469347462,-1.0312059072782933,-0.5732238921399253,-0.7741474350088996,-0.6552409123435077,-0.8320026617677677,-0.9447012867301117,-0.545617042059356,-0.5212161163594995,-0.7048130182076283,-0.7663784378191373,-0.8222218079317454,-0.9575952156880396,-0.770601709214576,-0.8574014998105017,-0.011823718375359659,-0.46434043345295956,-0.7853775871665452,-0.9068344634368608,-0.6370610078072241,-1.0259201028332694,-0.9239724150997112,-1.0009996032143242,-1.0085361002517277,-0.7630427676452984
SIDM00243,-0.29678690873421076,-0.8672940647373428,-0.8914183709352312,-0.8368891938563955,3.412647714558478,-0.47564018239082767,1.001806529142681,-0.4452117880992975,-0.87549601127354,-0.769151339123221,-0.8241305242714237,-0.9584032682950595,1.8567315974164853,2.421062073471923,-0.715985966382042,-0.7695052012926412,1.4886868506084576,2.8540274081954835,-0.9175590007804507,-0.8587928228296265,2.16365908937227,-0.9519982311845555,-0.25886791538023407,-1.0352982558205752,-0.803761338207874,0.2712138804181944,1.2725961890860193,-0.7953523940050885,-0.8024772795864537,-0.9099400543143842,-0.768833988788513,-0.780088337108736,-0.9240073427255,-0.4813514175948078,-0.917738469948309,-0.855942204065649,-0.6964319112078726,-0.9210844046179807,-0.5611512310329972,-0.49360326841353147,-0.7113446347697625,-0.6386403837042127,-0.8367786451371481,-0.778212708804871,-0.8278941596296207,-0.920265631006768,-0.3300231945909397,-0.4041951473271577,-0.7595860236113553,-0.8792673579117313,0.4939938635536268,-0.8458329535659574,-0.9185919914626484,-0.9578810073553907,-1.0395480031497473,-0.9403973236936414
SIDM00176,-0.8046406447619944,-0.8064096227291739,-0.9365375769295569,-0.7907515679080911,2.6203523620780333,0.4948463040126547,0.7188143201280749,-0.1854092669991508,-0.8606451225684695,-0.4951537448863804,-0.6352751563164589,-0.9337038869078166,1.8612918790096773,2.4930447000279172,-0.7426493102253053,-0.7602664745441488,-0.2026773578920248,2.295154257367805,-0.8419762746240969,-0.8025705210909556,2.678640748584257,-0.733860290131413,-0.3201268255101354,-1.066648294730007,-0.8924193929415246,-0.9174385832385579,1.2781962914605525,-0.867389042764726,-0.8194239638135878,-0.9519108334832915,-0.38846198287789696,-0.7842344845558532,-0.9663596489296673,-0.6644701590172801,-0.7787184638970892,-0.4660246872327728,-0.918024088311532,-0.7612828338096003,-0.453011682460494,2.472309509411454,-0.742612491413641,-0.19632400208154022,-0.8228878043176984,-0.8655321310452422,-0.7737301527372141,-0.8570583588082994,-0.8035508703660449,0.46851982082396076,-0.8009740987313712,-0.8896347871479316,-0.649331138507338,-0.7722387596065438,-0.877667169798523,-0.9335060090977353,-1.064022848077745,-0.7454724774030529
SIDM00422,-0.50597682566313,-0.8244476002473389,-0.8950925591837205,-0.7915691478204141,2.314888149084297,-0.45892328055327286,0.5706153779649944,-0.36652468049696096,-0.8023799164736914,-0.566877598363984,-0.8362424736019544,-0.8969696444533438,2.121453472947847,2.0414398576987702,-0.6561181399935555,-0.7075627967772616,-0.49030190430679327,-0.5153041250241223,-0.8119675559438844,-0.8070849718527332,3.5137691434095553,-0.8440739370676168,-0.14436955228151624,-1.0718816178883825,-0.8528198323485837,-0.8511366256155172,1.4313100380397459,-0.8109936068715651,-0.7181043849402089,-0.9055479447139376,-0.6185206622325466,-0.7667079079238287,-0.9275171706829358,-0.38846902662198507,-0.7835278674328867,-0.7092868533433279,-0.48574019637775556,-0.7976356470905822,1.191593917845443,-0.5781168237080897,-0.7721821243694745,0.012024051731786861,-0.8810722755931614,-0.9467952392591436,-0.7798618658288248,-0.9204393891792647,-0.73821578622389,-0.2811381839832761,-0.8186725873735129,-0.9400145823519271,-0.6980446314650652,-0.8075031787238,-0.9098085268343777,-0.9541554419408721,-0.966684513387097,-0.7050535573090367
SIDM00532,-0.6772005053004422,-0.8269132491360148,-0.8271050341828701,-0.8838710777575174,2.661534033759132,0.8870451852697642,-0.023519826549921474,-0.48146036268386144,-0.8535110624465333,-0.6238368476882737,-0.8188749373227703,-0.9642840451283616,1.504478293942292,2.2647680516735433,-0.7245769614594727,-0.7686058647475615,1.269858544342785,3.352461419851474,-0.8951975119513673,-0.8167419814281334,2.4517546351448476,-0.862231069379443,-0.26148676138470617,-1.0123581149648173,-0.8579680931680234,-0.9126388850784933,0.8923062285034365,-0.8572595359180101,-0.6047573429070385,-0.9657136347168809,0.6491502853718326,-0.7968603103183325,-0.936103406118846,-0.6946442715305892,-0.8224343879682886,-0.6559421478101304,-0.8404584951798223,-0.8727714643334921,-0.6148218894513301,0.856402207529507,-0.6712980637281466,-0.26582870834445455,-0.7284848214734687,-0.8314822324239738,-0.7831570457019115,-0.8598496026433595,1.468267740163913,0.02909213413314319,-0.7913314880715963,-0.9712206167022115,-0.7706718781951927,-0.938646219407021,-0.903666317124156,-0.9745860456674514,-1.0230526993706976,-0.8853195366757425
SIDM00077,-0.7103716015821316,-0.84430302092512,-0.8000225815525804,-0.8458732678291089,3.2048469064335667,1.2311682822721883,0.5078027422928229,-0.52248972351321,-0.8602808101018864,-0.5566121283241969,-0.9149585541550194,-0.9905163948546429,1.778694924704662,2.489641152802136,-0.7657840538193978,-0.8678012360413904,1.6189898697829501,-0.48480561476971695,-0.8848060974307627,-0.8329937200836132,2.544994538451911,-0.8920077438666165,-0.2610467514696334,-1.0405923391726524,-0.8581679376261642,-0.8771565200547674,1.6206932759236734,-0.8391425631332183,-0.6321159060944269,-1.000631932283263,-0.22408683816149375,-0.8104981518356374,-0.9307114033522763,-0.6101517184349102,-0.8441484573822529,-0.8305558848237465,-0.8306105398553035,-0.8169095892858893,-0.4987046798370828,1.3930900681074305,1.4580629699116556,-0.6261538218499827,-0.8721756691853949,-0.8568444162085268,-0.7411762143133395,-0.8919251576859906,-0.5632870659807997,0.48687261549330013,-0.7944870900029603,-0.8378134301138306,-0.6977441320946154,-0.840651419436385,-0.9271458291544707,-0.9577810276502534,-1.0272804383652432,-0.7403970018151195
SIDM00561,-0.585432218570781,-0.8423252381720999,-0.826080842101041,-0.7466223762971639,3.0339747615257617,-0.3498411691547252,0.7303209838375424,-0.5250249215076827,-0.8558942014373094,-0.11250727088364196,-0.6407493566687481,-0.7266036868609171,1.3146065881746516,2.4870376439119433,-0.7298544919601521,-0.6719500388271858,1.6697375886357992,-0.48128563738634644,-0.803275891116535,-0.7803916138187685,0.21055837487256557,-0.8045861262767722,-0.12329586349407406,-0.9864014771680139,-0.8669829343725496,-0.6905982556780051,-0.648173109066753,-0.6719509654280355,-0.793353479153047,-0.8166718844486331,-0.757054338329934,-0.7153884439362943,-0.9773257875539414,-0.8168981721368328,-0.8748774143674319,-0.8047460023761642,-0.7877909010351338,-0.8014155305489489,-0.5971091759231213,-0.6239328877365997,-0.5632999852781924,-0.8413104919987084,-0.7984413033168242,0.6040173236202524,-0.7444971047822903,-0.803872255209003,-0.8340501824960439,-0.2606784955508687,-0.7162940180120828,-0.7597692596625375,-0.25826697084275263,-0.8654203747305931,-0.9330963422920496,-0.951078379164123,-0.5183634912732925,-0.6586729430799941
SIDM00407,-0.6635906722268862,-0.9037317091602184,-0.8851232838615922,-0.7663598297766977,3.0909741150668464,0.8146583467782506,1.0430569076486946,-0.3024274178104525,-0.8222987769770479,-0.12961909240187522,-0.852222755345953,-0.9688494712400527,0.8593852506371193,0.48202710003139065,-0.41885036058318215,-0.8609947688724968,0.15627793220175695,-0.40195735898159496,-0.9290450069203107,-0.7573204885574369,1.3890491122775583,-0.9166270983568802,0.10749618439562728,-0.9963674562574883,-0.736656068198893,-0.8150246930647173,-0.20343859143529633,-0.7491650083480604,-0.5999254784631556,-0.9455453435733631,-0.6587087098656521,-0.6825713851341547,-0.7375711697081248,-0.48871871597214894,-0.7838386867914837,-0.7083362617362904,-0.6499396268889042,-0.9261925000734657,-0.5106443471372677,-0.7400219509954966,-0.7472720834967627,-0.2483470283901768,-0.8385965530990359,-0.5762800201660062,-0.7510834934140243,-0.8196770240365452,-0.7239829991593626,-0.1975749805064006,-0.6938591492969569,-0.9259020338155153,-0.5833863349493614,-0.9253411335637209,-0.9051932189354742,-1.0311653174167459,-0.4106191716585661,-0.5279660365504651
SIDM00631,-0.750256236789012,-0.8622804583163259,-0.7580505188739229,-0.7742747127364852,-0.15762933671794196,-0.5743166212001449,1.3037963661821548,-0.3341141154843583,-0.8434755839599817,-0.039349521141186096,-0.8056728232122572,-0.9290464529350008,1.7442239127943335,1.8954052159419177,-0.7419389455458196,-0.8656922345164715,2.753964992823276,3.4207131942358258,-0.9357011419330216,-0.7914212870818836,2.42387258484937,-0.8601203337645996,-0.21698177715949232,-0.9092862655058562,-0.8228487966633864,-0.8610524087898414,0.6951134361975523,-0.852306184112476,-0.7757152524735234,-1.0716398131378018,1.298779951963574,-0.8507575878450215,-0.9013740801700715,-0.608148040977596,-0.814819944404732,-0.8517313835137128,-0.8316186088440378,-0.8600215971420074,-0.6417168018694012,-0.6713625875211253,-0.7664814798355359,-0.11542424147689728,-0.7853604078000126,-0.7922343200083447,-0.7383875318851281,-0.9069132495291394,-0.8221833745468966,-0.13745769383439432,-0.4265380981277511,-0.8634204855334507,0.9709395174426905,-0.9719009207370022,-0.8088319206234749,-0.9846071325182525,-1.0309762770264368,-0.17958863203680778
