,SRD5A3,AKR1C4,CYP3A5,HSD3B2,UGT2B28,HSD3B1,COMT,SULT2B1,CYP3A4,CYP7A1,CYP11A1,AKR1C3,HSD11B2,SULT1E1,HSD11B1,HSD17B2,HSD17B3,HSD17B1,CYP19A1,CYP17A1,CYP11B2,CYP11B1,UGT2B11,UGT2A3,CYP3A7,HSD17B8,AKR1C2,AKR1C1,CYP1A1,CYP1B1,STS,UGT2A1,SRD5A2,SRD5A1,CYP3A43,CYP7B1,AKR1D1,HSD17B12,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00199,0.8798741882896002,-0.7787068018469904,-0.8862944305173265,-0.8359979353148173,-0.8276223604988298,-0.6469725839594821,1.5700608939349685,-1.0256105094314205,-0.7794429567601687,-0.9063371951249525,-0.804294567575963,2.0077840880296285,-0.7651680345661632,-0.871047897464984,1.7592503667866164,-0.7203042544016545,-0.9737205026769973,-0.5939067362075725,-0.7818079538544858,-0.9648116271888727,-0.9015434573875626,-0.8821568345032424,-0.9203576116502805,-0.851758316891736,-0.8452209218320054,-0.706824021084517,0.9846326720861116,0.8656066280463071,-0.8565032490475872,-0.7969654596014677,-0.8494440427486657,-0.7988088061324057,-0.6967319366224676,-0.16499990677739906,-0.7641170831112833,-0.8691363088420513,-0.5282342911374079,1.1013492853520956,-0.7996351339056185,-0.7260667576052031,-0.9297326973577636,-1.0522572594994435,-0.9094501889329889
SIDM00234,0.32115397553095365,-0.7574955962440066,-0.8352557016198255,-0.8624607445890586,-0.7367458853242539,-0.6927437904444625,1.430222572797675,-0.9142753974785971,-0.7326952267812241,-0.848187360941724,-0.7649427967613568,0.7172832492978944,-0.4832132644240961,-0.7686777314009138,-0.8823218314653163,-0.8978412006334306,-0.839513533278638,-0.5140554678183443,-0.8670544430859317,-0.8783764131376044,-0.7907409524864463,-0.8898095342476144,-0.9932442339464984,-0.9174449676348436,-0.831706043000723,1.424402325577504,-0.882311870072655,-0.6409228357314714,-0.8071181415688753,-0.7943117303089217,-0.6264554094643634,-0.9258337855337383,-0.6697502019460909,-0.23154436777866108,-0.8447284991608552,-0.9338009524191839,-0.9951947055187376,1.187740664086548,-0.8649661264198979,0.19446352192780708,-0.9593389613698091,-1.0599412952497722,-0.4962998915824798
SIDM01019,1.1591948613143632,-0.8015338781846344,-0.8130914613851734,-0.8467677067025605,-0.7570223996434962,-0.5887947113555483,1.5198602921563358,-0.9167389114212441,-0.7723126515178864,-0.8803142447796309,-0.8841165176782871,0.5696975918503687,-0.71231364964655,-0.8619840475591272,-0.802133292043019,-0.9078730271870538,-0.9309217555778045,-0.5504904139893713,-0.8569590832298378,-0.7824720514813289,-0.72977297920634,-0.7511267446993914,-0.8873165106044267,-0.9273443213579905,-0.7250010686698997,0.14571828528931863,-0.8460343699950106,1.0600744791187653,-0.9044160098689897,-0.7121665687209984,-0.6796719672168069,-0.7735956421559448,-0.6184126165304356,-0.46878248910238,-1.0060585620856994,-0.8811825327190561,-0.9483292854560494,1.2342431517538563,-0.8838255536783608,-0.944602573224869,-0.9359057841013154,-1.0474765157547998,-0.7709318939726292
SIDM01114,0.7568795701698628,-0.7971466709853529,-0.7771324000587625,-0.8658900787361437,-0.6511667828690616,-0.7228218360615599,1.4616929149218847,-0.6341345166499671,-0.8006111525526973,-0.9125894212157522,-0.7995047119576467,0.13570240482745527,-0.6500197526182958,-0.8823554905495484,-0.826622538694334,-0.9444433183353557,-0.8059185043591909,-0.4536423180657996,-0.8734726357233645,-0.8957460332964023,-0.8584145373691457,-0.7237744871099803,-0.8780481669082277,-0.9403332082477642,-0.8391031071477293,1.2958125408475432,-0.7810273056110626,-0.7201025021469438,-0.9288773781802279,0.3555584026607275,-0.6938768878048844,-0.8115476405115534,-0.5665637176368741,0.17720653395595123,-0.8560115066903987,-0.8535630834446117,-0.9592789258418524,0.7544598611567589,-0.8502865629698234,-0.7460254248375301,-0.9270570650761493,-1.0376285899468942,-0.8397874656403501
SIDM00584,0.9860530696661027,-0.6962609839634023,-0.7719319818793656,-0.9462240577464457,-0.8323355519896587,-0.6133834402208234,1.8240286947942261,-0.8810002054601083,-0.8268052057597018,-0.9011571217971311,-0.872011255955273,2.1157733405916024,-0.7839211911582125,-0.8634194169167224,-0.7440884029957687,-0.7363885935188657,-0.9207333611234845,-0.6043414724405242,-0.7839355554305978,-0.9424271650678561,-0.8283499443267455,-0.7731949617596898,-0.9108220362357223,-0.8330265255636627,-0.8965494675507256,-0.3827618874168923,-0.6671733897732496,3.028496666164368,-0.9176415285293805,2.3006952626339485,0.7090150897772768,-0.8616766530943603,-0.6661844649871238,0.4776225928406132,-0.9241445180536421,-0.865741159153809,-0.810313497931702,0.8988619804461435,-0.8120727098104845,-0.7812870519639294,-1.0090538226459511,-1.0789454037151818,-0.7377868174660309
SIDM00043,0.5701610131650982,-0.8315619271618835,-0.7604571375705601,-0.9804433582735671,-0.8090984753163682,-0.6267362901391468,1.588674419043557,-0.4295867141288327,-0.8583105821096618,-0.9065262907343342,-0.7039717899178458,0.3166925306669082,-0.4951992610861894,-0.6230721295953324,-0.8148892426713596,0.15763030171245374,-0.9290175593052517,1.0433421967919545,-0.9117582967464906,-0.9440729975942319,-0.8415166541854668,-0.936293323109586,-1.0270214522064296,-0.9409119627298467,-0.8227477148120803,1.1718189811461959,0.7928158167512946,-0.11200526930003928,0.09779177532530589,0.4548805567764231,-0.7557967568191372,-0.8734201645781283,-0.763050070616344,0.24415510890211792,-0.8437433399922498,-0.7795492968403618,-0.9370165551117698,1.2088542922067225,-0.8577139718326839,-0.876254873052823,-1.0380144472331738,-1.0618897526397701,-0.7237032357917054
SIDM00498,1.0827224348962516,-0.7113957845689134,-0.2846694203976427,-0.9099038304353596,-0.7714332581878076,-0.6648582101201398,1.30251650482815,-0.8621390539838669,-0.7781726460155601,-0.9133568715364916,-0.8520748926468708,0.8861941018652262,-0.2926840617798353,-0.9302371058066391,-0.7191471459709694,-0.8452790302226968,-0.8400085113244113,-0.518465298726424,-0.7888119093376617,-0.8307498630770781,-0.7604649547065756,-0.8154956713759428,-1.0695596983765756,-0.8306944543757259,-0.8306253772108614,0.35026929286942277,-0.8852959932457043,-0.8987600530974853,-0.7312153648677263,-0.6322043353231026,-0.8412389309210025,-0.9902486930295625,-0.8427978785089267,0.21088178712146138,-0.9985321318279551,-0.8814544320365137,-0.8803072848487977,1.4905956192394962,-0.8184851831324748,-0.994483404166632,-0.9706980738975003,-1.0415465058389848,-0.7748113822417263
SIDM00406,0.4856373286630335,-0.8427424348915974,-0.818258718277163,-0.7780697741948324,-0.7321497579512292,-0.5343108785891794,0.6331799356413433,-0.8136049440794886,-0.8322528302368289,-0.834662230480524,-0.7694095229987924,0.03941354693726971,-0.6058410490154188,-0.8442768494516024,-0.7019833772994402,-0.7836470986399382,-0.9706916166396032,-0.6218715617234993,-0.8005756753132927,-0.9893217900691874,-0.8031592706144628,-0.9504014995253609,-0.8331272118898363,-0.8732533739786025,-0.7839686515538613,1.2545261412305986,-0.888320110537382,-0.6830869619904737,-0.8281464125724775,-0.6605617556327923,1.0075961529193778,-0.7882441510172224,-0.8281032056446456,-0.29710826635651194,-0.8423571808922655,-0.824892782648379,-0.9099614435782332,1.6089808952596645,-0.9229213238724239,-0.791118199256433,-0.9837125163592342,-0.999251527822361,-0.6720734972027155
SIDM00193,0.9422935616885638,-0.19234992008377227,0.5452493365230509,-0.8830482725438972,-0.7737986295934396,-0.7364617941916972,1.2603709099661933,-0.04416695869769097,-0.8558869411900076,-0.8877482617834828,-0.7892349922743511,2.6784867074697125,0.46714827958009214,-0.6872033509413021,-0.7585650342609668,0.7144297302679805,-0.9345775820734727,-0.5263440548946668,-0.7690542630710442,-1.00209608276657,-0.7717569132411938,-0.8533355002106324,-1.0122259365212722,-0.5179813334380224,-0.8285112574137609,0.5703677783748868,-0.3067084338353369,0.7437126402150949,-0.8818914907181331,-0.7755496008296795,0.15044545587436695,-0.8674486299834077,-0.7418939647122826,0.317459168942351,-0.8971092049766071,-0.8245145466897628,-0.9919393767701488,1.6185960994653128,-0.7779005315647335,0.07312155356822375,-0.9302181626196826,-1.0016044612229258,2.377928480073405
SIDM00045,0.31661183514845037,1.513304407718085,1.1982708768103936,-0.8945923682997061,-0.6640160207370006,-0.751454414795148,1.59636051377994,-0.09244536523190294,-0.7511474188451829,-0.8817124263002438,-0.8193339462140004,2.2814626227277217,0.7561434461598284,-0.7014667270426034,-0.8113754429111105,-0.5010836006775309,-0.9317152532280342,-0.562373175198321,-0.7230754441840319,-0.9068060026793523,-0.8869375750965769,-0.9185421500145081,-0.9279767817646654,-0.8541862034517563,-0.7287603548929048,1.7307253933395148,-0.1616828333310831,-0.5969320349893352,-0.8011506139997607,-0.49565645689097837,-0.2261981323694471,-0.8384853295246756,-0.5572814674603378,0.794258979129307,-0.8475645724197884,-0.8715381383273831,-0.936112226817165,1.3133771638979872,-0.4413838363276397,1.5209904896364783,-0.6346760242684214,-1.0432651510036395,0.37066503021460184
SIDM00655,0.41381450177528656,-0.8549471444600583,-0.7927880697206726,-0.8787406670479833,-0.8250622702677011,-0.6838584753082807,0.10243275786048715,-0.645242293760051,-0.8511763525866595,-0.9923881298833573,-0.871080246720118,-0.010625822658309145,-0.7445657706849467,-0.8845389766193934,-0.7999122795048506,-0.9932179369340586,-0.8686847596824552,-0.6033174910465926,-0.8536948551679281,-0.9800472552136412,-0.9226625419405744,-0.8258911657804788,-1.0957450818960215,-0.9622951128567949,-0.7945806196014848,0.6384997046382982,-0.7471551291246459,-0.6423834817783826,-0.8000999363933909,-0.5742707141893956,-0.8027748900289597,-0.9165698149180063,-0.7810888415011695,-0.03150062496207873,-0.9957065920395294,-0.9660569627744217,-1.0570897830061476,1.602697292409378,-0.8894245720010092,-0.9169755281325506,-0.9811292434503244,-0.9710496720915583,-0.7255904877910829
SIDM00214,1.7287504787262922,1.484968264600666,-0.27796702042730365,-0.8780202961475403,-0.7507241484726249,-0.7265339370461251,1.0782529128377474,-0.7778763555941788,-0.8829679992361928,-0.8760571526216506,-0.7707868352765214,2.7417613833727748,0.2921740538891359,0.17908766782638935,-0.8295786399395448,-0.6861470091214759,-0.9620110599966228,-0.5240150090604351,-0.7666485858304632,-0.8859104738450866,-0.8833856793793001,-0.8935760332387533,-1.006265041626241,-0.8688037019382242,-0.8278862577930639,-0.6665148812812008,-0.23886620936891867,-0.6714637752467562,-0.5244126089145632,0.39572985861560567,0.017016423941956866,-0.8473950701230958,-0.7838248089257492,0.20361665008654006,-0.8397432879245768,-0.9485286813320728,-1.0387728060880417,1.398141220787388,-0.7612426272059599,-0.6990171317302285,-0.9920011022627369,-1.017884394946726,-0.15383008620728342
SIDM01007,0.9253462416725335,-0.8113446827712545,-0.8968874930148225,-0.7102036649727139,-0.9055009618049408,-0.5139041811576858,1.0677974661886251,-0.8122684302019508,-0.8564359950030819,-0.8436311485828746,-0.8219449087496141,-0.06636047171000933,-0.5222111374896624,-0.8909090613850396,-0.6824537780586348,-0.7815652611549551,-0.9496248054992646,-0.5660480401395679,-0.8646509610422717,-1.0394655782870572,-0.6736757019177111,-0.7337467992004612,-0.9902496951147475,-0.8904439260668139,-0.8122730061117764,0.806930543631049,-0.8192597955098551,-0.7067891019940562,-0.8386435160990652,-0.6835955799139852,0.12744581871360314,-0.915141826466106,-0.8198472247779757,-0.00486157082943129,-0.8529412951602061,-0.8182083936351101,-0.9500663299454554,0.0030172587295472387,-0.7538222421391225,-0.8548088724190986,-0.9356209692171414,-1.018511117092475,-0.8080570376719459
SIDM00262,1.138563772474794,-0.7704519520175619,-0.6394065250262255,-0.9200147971422011,-0.9102649898111579,-0.7434931707620095,1.370126634199818,-0.8438956040061988,-0.7244290382877829,-0.9273173936280104,-0.7945066287436422,0.8036695231777031,-0.7166433744269216,-0.9618533680527668,-0.7553443314682141,-0.8300285838828353,-0.8286518395104959,-0.5382405299014588,-0.8976566924361304,-0.8459613170734177,-0.7337556930931313,-0.7704645257175952,-1.1321692679511974,-0.950825871171702,-0.8370101027513049,0.743359018683236,0.5526411728143101,-0.2953092204618078,-0.7683884015718221,-0.40085594756042325,-0.8063772557083041,-0.9278708557132691,-0.7571830137531594,-0.0033703483705313916,-0.7588970688428341,-0.8969163592230417,-0.9825646897000879,1.2548637212980172,-0.7424928490832302,-0.9322231533421682,-1.0122684189349502,-0.9980979070323093,-0.793914741026533
SIDM00591,0.4653581450292983,-0.47459324250927987,-0.7726277643318041,-0.8888906671295256,-0.8424436135152152,-0.5771202494926542,1.552103057273306,-0.9590569822946258,-0.7863508117907991,-0.9416751426714295,-0.8036109422262485,3.069315296152964,-0.5191579226808566,-0.8624193580966345,-0.745339642527964,-0.9382416323277513,0.9056574342997527,0.14234887316857572,-0.7931597044200677,-1.013571369429924,-0.8268846288693603,-0.7889068882288579,-1.0579834368193788,-1.0045366091557677,-0.8761404016291218,1.1525378322640127,3.135991315879095,3.288535592297583,0.34527585003969874,0.4029526108529767,-0.8742990373657026,-0.9188506427895269,-0.7366500766613446,0.31002605427784086,-0.9039148750305223,-0.8613713279433793,-0.8053746628677364,1.4040749854077732,-0.9044215959714182,-0.6681998156284424,-0.9943411014765271,-1.0980150146673469,-0.6846990080589775
SIDM01197,0.565518150219701,-0.5090392459212737,1.095061954366413,-0.9189370453212069,-0.8285527921011964,-0.7276221510308994,1.6987334565713479,0.31079095404627044,-0.7008999103586666,-0.8863117168846727,-0.8512622557240843,3.0583763453802506,1.5897419684148006,-0.948276001678251,-0.718831030367069,-0.789357615577718,-0.9816280258982321,-0.5489159522425717,-0.8602820293595067,-0.9442425533381847,-0.7441986998454383,-0.8949670322544957,-1.0758315391815299,-0.8644598590163037,-0.7889891399653917,1.0637605674605066,1.9872628589332564,2.008419456791208,-0.4812849853389497,-0.7803053699222392,-0.7585665744459632,-0.9322537500029641,-0.7803053699222392,1.0525057123709178,-0.8306633241974154,-0.8969456480285815,-0.8246853974965703,1.521852368409517,-0.7836790968555847,-0.8224288336559913,-1.0623740588241652,-1.1138900512104235,-0.6759781340678847
SIDM00905,0.4715567407942461,-0.7820643196795297,-0.8096791099484,-0.8551873710597886,-0.7669399181120057,0.1560878311772017,1.2960166822501755,-0.5414132955296611,-0.8679204748833789,-0.8332394949259117,-0.7658503271657342,0.7923421864167882,-0.5967593258357006,-0.898529942356737,1.4621929300890488,-0.05092690923624761,-0.9780511719596882,-0.5217552106624767,-0.8067209148706426,-1.018537627050197,-0.7941020529174007,-0.8583125661747886,-1.1041659532095736,-0.914299167525419,-0.6431274223471365,1.1049374966394783,-0.933115204053763,-0.7174507559610384,-0.9169547995808157,1.145865754663234,0.5733139939258034,-0.9252873808816852,-0.7799675434107464,-0.16967620245484738,-0.9774323556909195,-0.936492260252718,-0.9311821229814302,1.2547304921732054,-0.8095170088218396,-0.884175571223644,-0.9192238370044656,-1.0108759210550233,-0.5891101507619811
SIDM00180,0.7291929852216041,-0.4681436376391524,-0.8375518340235456,-0.8891139239468359,-0.8108326036036932,-0.8221487892897138,1.117748366646272,-0.8055821441572585,-0.7957616904168221,-0.9070799783892458,-0.8513823257708124,2.9371265621951084,-0.6311390818567528,-0.9226836567117426,-0.7621083436992935,-0.9269144856210729,-0.8009765947677451,-0.5055812351080289,-0.9112767930041404,-1.0107514314552344,-0.8794330650487884,-0.8865511949936185,-1.0038344194128488,-0.9174674345281768,-0.7976056384260017,1.4320888320343026,2.30213746441046,3.279057792631005,-0.8644974220316789,0.7557113957304687,-0.7277519408902008,-0.8921050633214201,-0.7167806539436116,-0.3519225818492751,-1.0325226068603757,-0.48830228360279454,-0.9067222006916426,1.1938677450258095,-0.8873332662226405,-0.91899744956743,-0.9798562212203314,-1.0743784034774946,-0.8599494572242364
SIDM00323,-0.07363729305557497,-0.8126015828546435,-0.8182578279261714,-0.8017354063965205,-0.6991183744987954,-0.77912421416978,0.13451361477763,-0.9018122503272089,-0.7980497569789387,-0.8016701031663799,-0.7801584401605599,-0.2645254529244919,-0.5242559968484451,-0.8771279513657563,-0.8078103604233263,-0.8440034214747147,-0.8859076568183265,-0.5313542672078806,-0.7585808394448232,-0.8589576048078456,-0.8824693176896548,-0.7679259528201007,-0.9752250461972922,-0.8412342954433858,-0.7607195375283625,1.5690961891288056,-0.8472004058054214,-0.8340198906071575,-0.738243954178594,-0.7242484034134188,0.059758993994225136,-0.774983610086749,-0.6167645068386279,-0.448425953098235,-0.8105638826819477,-0.8314685729481824,-0.8306016231527443,0.9967049093564423,-0.8192659291345294,-0.6750356388741857,-0.8882386871965294,-0.907565399738842,-0.8293187192013319
SIDM00113,0.341396334618202,-0.5526973436037009,-0.8227294319048489,-0.7633408376608365,-0.7592443357678373,-0.8137836200517059,0.9708535613419472,-0.8583491817640241,-0.8343554918884696,-0.804154161502137,-0.8368943088396725,2.283830673391211,-0.45779768070314875,-0.9133238768801538,-0.8327476735893344,-0.836751074729071,-0.9960037701957578,-0.6584526354162203,-0.8423550258619692,-0.9490608944232348,-0.8876152611346632,-0.7935947835759002,-0.8772808253010485,-0.40132995771477814,-0.8522447777188564,0.6810367494462768,-0.9380154446202392,-0.8747335407898469,-0.8281969636277652,0.9000822784942081,-0.6217231805762373,-0.8644341971687844,-0.7520974977205918,0.785871759822471,-0.89177361858372,-0.45306149600685514,-0.6835015385297616,0.6437053029410696,-0.9344509116389423,1.8615534615232419,-1.005292732469313,-1.0146828611351917,-0.919794861719306
SIDM00551,1.4471442392019764,-0.6371127237718317,-0.7758429295259756,-0.8065211780742368,-0.8556636370956644,-0.793335704559388,1.6552491106044094,-0.5683442179218781,-0.7991259829989534,-0.8938879288426761,-0.8338670268990808,1.800724787505269,-0.3243615064284327,-0.6073149739476192,-0.8140996075201794,-0.6742649375269393,-0.8320006034291059,-0.287194792287628,-0.7683422948763391,-0.7919700185946887,-0.847699702707682,-0.8586173685585793,-0.8583195964642327,-0.9640462789506783,-0.8408900555098231,0.8920128843130563,1.457495126280875,1.2305443333510873,-0.7335009003351001,0.11153733914205345,-0.7274250643493545,-0.7974540550822841,-0.5600232033779206,0.478975944310842,-0.9540659158102641,-0.8949863897867528,-0.8977399753518556,1.3953872596262002,-0.7952486398823082,-0.7457874578426754,-0.903674416599263,-1.0249828830528562,-0.7980082344980405
