,GRM4,PLCB2,ADCY8,ADCY6,TAS2R42,TAS1R2,TAS1R1,TRPM5,ASIC2,PDE1A,CACNA1A,ITPR3,CACNA1B,TAS2R5,ADCY4,GNAT3,GNG13,TAS2R9,TAS1R3,TAS2R1,KCNB1,TAS2R16,SCNN1G,GNB3,PRKX,GNG3,SCNN1B,SCNN1A,TAS2R40,TAS2R39,PRKACA,PRKACB,PRKACG,GNAS,TAS2R38,GNB1,TAS2R8,TAS2R7
SIDM00214,-0.8951672384650713,-0.7551776876375043,-0.8030586103403832,-0.09802600187118876,-0.8590320774601606,-0.7747156642956262,-0.7535939161537327,-0.7388241308893915,-0.7915609177326892,-0.8118025559765901,-0.668866628045073,0.2772328037827056,-0.8339524187050474,-0.6470522638897805,-0.5720305183870802,-0.8836881079425705,-0.9348558414703548,-0.7629890580595087,-0.6635540804262047,-0.9432627238218693,-0.8516146222604796,-1.006084739841622,-0.9152573551118547,-0.6008441810951465,-0.030266131611413737,-0.9299015068982103,-0.6628483162670522,0.5016251584253504,-0.7241051448285232,-0.799427063807692,-0.7449916984392434,-0.5671498076183589,-0.657137136793418,2.8859801984739497,-0.6125572790663181,1.3581209569543933,-0.9290241364312083,-0.7055839207586698
SIDM01007,-0.8083732894850393,-0.6881907248147722,-0.8104287414359623,-0.7498091051322506,-0.9243023709511551,-0.6918848171106717,-0.6759784623527215,-0.6282162180845453,-0.6944797149839745,-0.7830941665060657,-0.5469579031353908,-0.17241306900125813,-0.7656692356562632,-0.8889751140104463,-0.4342263469704784,-0.7604130143991051,-0.8151398684118804,-0.6306452141299618,-0.5449367110652569,-0.9796543000819489,-0.8822686673078545,-0.9703497601432282,-0.8543160398849957,-0.8432907324055996,-0.05841970045229865,-0.7044566950473345,-0.9122745691559138,-0.25704002735963166,-0.6136903001849086,-0.9908236740529116,-0.49592277690392655,0.14355889394184596,-0.5922346470398705,3.3289354540878855,-0.7230824657464288,2.3279649918965886,-0.9302353954156726,-0.7836246024310242
SIDM00262,-0.7776978144381338,-0.6869316965463647,-0.7253641230281604,-0.14465672269235255,-0.9049004007098632,-0.7525068754863817,-0.7603264817273301,-0.9557988583874254,-0.514862255529485,-0.9246588900779242,-0.6341236917729177,-0.5511740695572407,-0.4927224470682693,-0.6932167854939847,-0.7945968165347218,-0.9481096457544229,-0.7912073943521829,-0.8252381055304706,-0.467951929452687,-1.0628315704538633,-0.9111303253998148,-0.9774360281778113,-0.8966789769028596,-0.42179309069195076,-0.061413257727719696,-0.9100005705288707,-0.7908003962260961,-0.4141886233300305,-0.6976682365058965,-0.9913900918368391,-0.5060276070050909,-0.04413681270048684,-0.7199554316248037,3.696552711398117,-0.7711202527621118,1.9278700429970055,-1.0104393812651304,-0.8865804980905284
SIDM00591,-0.8034543868963541,-0.6914082930463137,-0.6725040510446643,-0.49414151080681334,-0.9296526359468519,-0.7156281262388463,-0.7825981228343245,-0.8942693384159404,-0.7966977655902935,-0.8759126082647574,-0.6711033216766406,0.08099332348660124,-0.7765329324407572,-0.8846684175921782,-0.6667314448716514,-0.7631691462344717,-0.8926663594951583,-0.8643375522313615,-0.32134812718332023,-0.9838997795179331,-0.9797054977332436,-0.9674443370485206,-0.9298959481665479,-0.5771202494926542,-0.21203240902283924,-0.9993549142678451,-0.812912260365827,0.2854716539887848,-0.6904184528748565,-0.9090323284973122,-0.8072473291567123,-0.3514523375875385,-0.6140408622058708,3.055308091938068,-0.9245333701300423,1.8364828429218576,-1.003598128496603,-0.8011878617456311
SIDM01197,-0.780018722906167,-0.6598248965387004,-0.535106979240123,0.42093127943184494,-0.8037432535544015,-0.8023240771253156,-0.6357238996352544,-0.5979530278309467,-0.7544644880545417,-0.9046860969753762,-0.7371726888390511,0.31528473893340747,-0.6759781692898557,-0.8697523504623332,-0.5569047402229148,-0.9248429579488747,-0.830218618033832,-0.8394017150225596,-0.4708727937700804,-1.0362453767327262,-0.9044566800692807,-1.046693096936325,-0.8838645022604896,-0.7173360295929538,-0.36776267422319237,-0.9612826427326476,-0.6043521862618623,1.2591437456619505,-0.7686602792252247,-0.9889238267913679,-0.6510486874312926,-0.412299261628211,-0.7457852707353375,3.415949301329892,-0.8721601633201246,1.5109913673060864,-0.9407447073081335,-0.9168093489570337
SIDM00905,-0.7845555589678008,-0.8276521017960959,-0.7809928144829836,-0.12267394726539259,-0.8410978681119723,-0.6887420572020422,-0.7416687642863571,-0.8608903492448878,-0.7344001227231367,-0.8926975443042295,-0.5008486594957822,0.4463505251153089,-0.8172869564585966,-0.8497190109799563,-0.8430266445059879,-0.8167214041368611,-0.8627928198821933,-0.8022213760230374,-0.47564145953712633,-1.134378910189676,-0.8568744449067691,-1.0301156200492005,-0.9207732262376802,-0.9671453496662358,0.2059273703389321,-0.930539058707512,-0.8370980944477873,0.5298928304456485,-0.7689444994091142,-1.086146062481815,-0.7533775720786386,-0.49993968523965937,-0.7728817718565749,2.8965060222029204,-0.7844219453338708,1.7582899965709533,-0.8736014914800021,-0.7848640254513006
SIDM00180,-0.8894833569807783,-0.7184155403028781,-0.6111786848975069,0.08269709886803532,-0.9028164966959983,-0.7777407037033602,-0.8525094110165458,-0.9055328607392328,-0.6893718359925601,-0.7700871431191739,-0.8220900363416878,0.7483660484586881,-0.820698883940847,-0.8322989906259485,-0.7963261299790277,-0.8063871577087184,-0.8909418741374132,-0.7800859752415165,-0.46931064506879355,-1.1035259751703306,-0.9107566934114861,-1.0040490046918502,-0.9224336166723995,-0.6476732315232497,0.09722406553381614,-0.8871228106273427,-0.9133493050181597,-0.15531205396989256,-0.9191474525645392,-0.8810233876605871,-0.6819802984082386,-0.07936144700787441,-0.7153898518063456,3.0767059402837362,-0.8554279551135285,1.3886431951312643,-0.9777896766328986,-0.9837600230256375
SIDM00323,-0.8186214458044065,-0.6644428301127635,-0.6073876798481339,-0.5912155376909579,-0.8437727863243104,-0.6406325452892496,-0.8464304108241879,-0.7611811675842007,-0.7746214444280166,-0.693255811668112,-0.5516954875988095,0.3379065919113553,-0.7473071963908016,-0.8270881079666565,-0.5958512429437525,-0.7291466734554021,-0.9380090331122501,-0.8447709169097363,-0.549298529153117,-0.8952975263648403,-0.9516569426743448,-0.9776422611242206,-0.9760773601732827,-0.8022501809367173,1.304609413265508,-0.9444202017723952,-0.827761705043476,-0.49747772400219925,-0.6983310625312549,-0.8254990929712083,-0.3960986821955912,0.19663644916175246,-0.6834666215850208,3.287626664080797,-0.707383905046422,2.287984745410243,-0.8728756698464742,-0.7418897174840554
SIDM00113,-0.7890415869026401,-0.8310807788591181,-0.8163302544670846,-0.17243098762295553,-0.9174929819843457,-0.7590977675613738,-0.7330752901660849,-0.8892595914617695,-0.7421351628173286,-0.860927762197698,-0.4630459460959965,0.20307772680413955,-0.7196006913430021,-0.8000484109043035,-0.8459784300928384,-0.6623973957688777,-0.8291690908055408,-0.8786579612939097,-0.5201075046093161,-0.9443902350392498,-0.9876293928173445,-0.9118221716306425,-0.9550535127012895,-0.6832323544316821,-0.24321721045835068,-0.8988319444522245,-0.8229155063038384,-0.2412905321382157,-0.799234950773717,-0.9072525676668255,-0.580190166351941,-0.07211394753668693,-0.6917121682692845,3.096499189372896,-0.9145580498092029,1.1813555464246255,-0.8915537417378153,-0.7446741938162096
SIDM00551,-0.8468063662712563,-0.8165038165660791,-0.7483920041450264,-0.24671022338440474,-0.8413373105756184,-0.8572706638639911,-0.7581426047998903,-0.8333852240921088,-0.7513084950697672,-0.8616211346919622,-0.7481672191970661,0.2362887793267603,-0.8543817630770826,-0.7643610640203239,-0.8383472101548208,-0.7077150477350067,-0.963499759266031,-1.0052013168168195,-0.7616931824998002,-0.9020708255347155,-0.9524810556580885,-1.024384669169002,-0.9716652553490285,-0.7421222312128609,0.06986577536805653,-0.9692370815677861,-0.7252318061965723,0.8702588163630068,-0.8663593350021026,-0.6839400766461379,-0.7194339497969973,-0.050098790100964075,-0.8375158999075739,3.314830780015044,-0.8322610133359357,1.7254137877907652,-0.9985052021725505,-0.7970363504155848
SIDM00958,-0.8238797564023992,-0.6850736437515564,-0.6466152309509337,-0.5706578156461648,-0.7442608199795894,-0.7367113586147267,-0.7262004761802737,-0.8951041217904835,-0.7156173050163966,-0.7880274406607957,-0.5728629130959618,-0.03601185065062529,-0.788858152005137,-0.7709034281467516,-0.6134948373796149,-0.555883206894066,-0.9177426023376877,-0.8480486082140275,-0.6777176284992227,-0.9381600170642282,-0.9402881520979399,-1.0851407241857554,-1.0124990528665556,-0.434483654849576,1.1905568459137843,-0.5578124345100587,-0.8589864690067418,-0.5435124528214814,-0.9019855138733044,-0.864496435769945,-0.4464384704994469,0.7797361465500853,-0.6872990983240767,3.1584508911783775,-0.8009371805967369,1.9620406865943976,-1.004092227193209,-0.9347422782041706
SIDM00659,-0.7717527618679171,-0.8111382504023533,-0.6229196797659191,-0.3793497436116503,-0.7645658758512212,-0.8517669968170998,-0.6741203630187618,-0.7792466400184022,-0.7379930327025529,-0.7894811268494767,-0.18069346682409018,0.058856390404857115,-0.681325996304096,-0.8907893964403506,-0.8251581930613437,-0.7352738385708866,-0.9656189896357183,-0.7903986866400078,-0.6212553147342862,-0.8847729352663998,-0.9155730071003018,-0.95473219090638,-0.9114324009163589,-0.6819518310260225,-0.5077331097666866,-1.0135357134472434,-0.8783386572416292,-0.521619187116326,-0.8382919860442212,-0.8277394249634934,-0.5375601057522486,0.1457374215957695,-0.7139112087924282,3.4066804558771775,-0.798693979225821,2.172076121968479,-0.8681505028810188,-0.6960897689147066
SIDM01168,-0.8418568975949718,-0.7564336263978971,-0.7869449343365365,-0.07333783680183076,-0.7892555460275874,-0.808632297112006,-0.7426375663341166,-0.7894792509288047,-0.7964144081293021,-0.7876021859593985,-0.7432879465254821,0.295609376223091,-0.8387977928198347,-0.8765834053347524,-0.5797319066584429,-0.7841905339182281,-0.9380202464484781,-0.9111256124142492,-0.5659801270799227,-0.8807706534055337,-0.9002713044785248,-1.0201902061954522,-0.9279022023515194,-0.8022061309715012,-0.21801966061135244,-1.0124935910460546,-0.8402529754107476,1.0472203464938548,-0.7486741526648978,-0.8082744509761255,-0.6428681881185161,-0.4883721543664562,-0.7449891936163786,2.5673840066252964,-0.8461176899440979,1.4684695142492523,-0.9368744311034463,-0.8027079699490908
SIDM00968,-0.8636371504560572,-0.6212319982637379,-0.7366485134827435,-0.4146660501572355,-0.7733637085713643,-0.7110726346075313,-0.818963825530181,-0.8684658397616287,-0.7796089155559783,-0.8041759784405477,-0.13111908133433378,0.3277094457391426,-0.851061438460831,-0.8275791474450468,-0.7363214891096672,-0.7823399563753777,-0.9228669179970201,-0.887833592617826,-0.5198501813794439,-0.8548515793795929,-0.9213210091595271,-0.8868152018470428,-0.880503473530192,-0.1436443046554104,-0.21894456786786884,-0.9744911560895999,-0.8800021306014904,-0.36541624546988705,-0.8506608525884612,-0.9549422381327517,-0.6203643657605956,0.6456253988905789,-0.6475956134296311,3.0807329499623806,-0.883605216629647,2.0177178513542424,-0.9087961047226608,-0.7371825946315141
SIDM00250,-0.78169255465756,-0.8198493581971481,-0.7729991935992603,-0.10677515917376615,-0.8045927170608003,-0.8449778955924426,-0.7616842643808841,-0.8867733408399475,-0.7385076146593809,-0.7543270441578234,-0.7874527400850018,0.10026526793224869,-0.8050196950753772,-0.8319441609722036,-0.6637357830089514,-0.8108999429236734,-0.908754527898474,-0.9549562826873542,-0.4211650887951822,-1.0025695358714095,-0.9386179650773432,-0.9635124396952467,-0.9961810532382274,-0.9344082788623708,-0.3568728313952895,-1.0225889360759595,-0.7494308172876522,0.39415303713492944,-0.792712663262275,-0.8375475203928388,-0.7200084920273627,0.274070074607534,-0.756536935934012,2.8811598659865014,-0.8295687569325421,1.6758436687677216,-0.9076973770500135,-0.826425825386574
SIDM00252,-0.8167623871382077,-0.8502988190810138,-0.7755742955320912,-0.41493526623075944,-0.9317521627990157,-0.6715352281771005,-0.7329480539932276,-0.8131855631217771,-0.7951565197528995,-0.8485603019145692,-0.6940530217560998,0.38669445885312126,-0.8163649932044591,-0.7205624808222165,-0.7030067742829921,-0.7887948520130886,-0.9275892711273829,-1.0096362363076972,-0.5555116740185139,-1.0051305397816908,-0.9242872851343459,-0.9043134129387477,-0.6335477392867099,-0.9236042382959986,0.05447893401853645,-0.9179732728117522,-0.778872170919503,0.36725559208942277,-0.8326641809222702,-0.9647328994745012,-0.6427730261299424,0.38930086230750577,-0.6905631777348067,2.8063829863478595,-0.8735599991275447,1.53048329351617,-0.9839589209604381,-0.8209604483421349
SIDM00242,-0.8598590983773186,-0.8182995438039684,-0.8847883360534629,-0.4627465774965801,-0.7946549114722112,-0.6196968680760346,-0.7258710728602777,-0.9459539376052494,-0.8060088366726113,-0.8208879344182175,-0.649793944704273,0.0077008318588230075,-0.868194891156556,-0.8544118748075563,-0.7570681796612685,-0.8507061409551714,-0.911532017104272,-0.9061992773439608,-0.6248797623273432,-0.9411136553193021,-0.9246547519386298,-0.9457964274724447,-0.9292689290640712,-0.5976318632163149,-0.012633682499400624,-0.9142320712008306,-0.8207056255613472,-0.5400240962162008,-0.8321983786284736,-0.889090820740281,-0.6341849435749888,0.119116332127057,-0.8199747478411806,3.11195875752802,-0.8986663032643475,1.4944189226831022,-0.9234144646414204,-0.7966838053152037
SIDM00438,-0.7968724427594165,-0.7629076695101964,-0.742763626715481,-0.4254447204266257,-0.7107555350255008,-0.7811286759708449,-0.711586859099568,-0.8691552677053876,-0.705144217755051,-0.7865850770881497,1.3457112996372471,-0.09298265532628154,-0.7688900927517472,-0.5441087619783077,-0.39743566069028197,-0.5969542649011439,-0.8777690668612969,-0.8967612616009811,-0.4815953881962464,-0.9572871759437565,-0.8431960941017123,-1.0200253436216347,-0.8453957468117053,-0.11223022759992711,0.6428109830650536,-0.815019942703117,-0.7486267879949249,-0.35786859835676454,-0.7783670751074376,-0.8441722920692811,-0.5483935962651177,-0.16089526163920181,-0.4035701595892257,3.380691591861928,-0.7336347936604849,2.1075213874335605,-0.9355528534418308,-0.8892727250962595
SIDM00231,-0.804379265884015,-0.8316222767037095,-0.658830932156611,-0.4777320130082779,-0.7807365950966071,-0.6604778249291705,-0.7011933368212937,-0.8403265349711241,-0.7673793578557085,-0.8003486879562025,-0.7614625756269499,0.3500464175379977,-0.8169864623292062,-0.8550482555583754,-0.739992661947294,-0.8807881066872477,-0.9323780685424381,-0.9627031550911342,-0.5489440238353543,-0.9473172551134125,-0.9263363927469325,-0.9287278963494905,-0.8509467210890412,-0.816858522437714,-0.1477057794353662,-0.9026360276554877,-0.8331437011732369,-0.6023997848845812,-0.7458375103059601,-0.9080774941754656,-0.6779266681908087,0.02362845090472462,-0.6760561944842586,3.114381716550703,-0.7454137443557691,2.1219152446577465,-0.934640608224878,-0.7243215978822937
SIDM01011,-0.7498999344709368,-0.7879023912801513,-0.7298575030476248,-0.5838662698713426,-0.8815764852760472,-0.7135696720314064,-0.6116684336874392,-0.9018632873316816,-0.7493199601047674,-0.8279146220827586,0.16103845448243198,-0.45531899246318963,-0.8069799311006388,-0.7408267891968765,-0.6699088379037311,-0.8149626393139145,-0.938633840650841,-0.8666302452808334,-0.6330032761680746,-0.902307679391469,-0.7981372185490601,-0.9536319820831979,-0.8697387138141006,-0.6924377062851125,0.305785723757949,-1.0364951411108225,-0.7775236685472505,-0.4022367695011267,-0.8371593883631413,-0.8173219440099498,-0.6414497433015672,0.3660301829823236,-0.8092953707251443,2.794977153373434,-0.8207102228420317,1.8789058103986538,-0.9041511786204312,-0.7559935272113969
SIDM00182,-0.8017052990477759,-0.781135105503871,-0.7796884114885907,-0.4310677584640321,-0.8167100144921741,-0.7209215335824616,-0.7082623974410044,-0.7990966280954719,-0.8031123785494586,-0.7678668712017094,-0.21031910702210463,-0.049888413006186336,-0.6945926813931866,-0.8235166762207088,-0.627463902344111,-0.8912330187240395,-0.9057121276886255,-0.8102431583009944,-0.578466861602564,-1.0477864403884913,-0.8898416021321787,-0.9339813703327067,-0.8075375518933239,-0.6150671743637595,0.39190105317808516,-0.9267547327521034,-0.6562008720665762,-0.5168520062548014,-0.8028934350585211,-0.9111475128590826,-0.6289698568346518,-0.7199412162100014,-0.6936505171399041,3.0522657539916285,-0.6705831157739566,2.07996973604304,-0.9651445241725348,-0.7690159886619405
SIDM00969,-0.8635304391367825,-0.8027634586836114,-0.8073927516945715,-0.3704220444253624,-0.9906686894218014,-0.6945545464629499,-0.7566098116065629,-0.8117195772975362,-0.7467948659861884,-0.8801088640611305,-0.7862535576176869,-0.07682758616766945,-0.9068260735019091,-0.8950075376741995,-0.6407040940525274,-0.8210089607815272,-0.9290188450123593,-0.9692054081676958,-0.5604173351657135,-1.0011981374180978,-0.9076898338602436,-0.9356658002622545,-0.9392157976818976,-0.5458319685561313,0.584053990170537,-0.9366365069916832,-0.9831015553635115,-0.5473188180831267,-0.8806067987179622,-0.9092928029730054,-0.6655777685764807,-0.1503881878157662,-0.7278800021929722,3.2961599850236065,-0.8124800630365356,1.509688612165214,-0.9000008477208996,-0.805670165062759
SIDM01120,-0.814214838286933,-0.8451767689963863,-0.684415662597571,-0.3795932922493233,-0.802352497727495,-0.7358849017146357,-0.7485048446330618,-0.8845953702566872,-0.7190902875543788,-0.406265604633769,-0.12176619084580721,0.6644105836656606,-0.8017243441260983,-0.706602907474544,-0.7249110836843884,-0.7918340452615497,-0.87039903344847,-0.9119147573296443,-0.5485071324960422,-0.8990498617288208,-0.3519893875750762,-0.9464022345791244,-0.9518451553299372,-0.6183975522559997,0.11305116218913516,-0.8975578891987918,-0.8972152782382011,0.2411531670477679,-0.764999336220398,-0.7774930071835072,-0.5420099022944648,-0.0023344073624818754,-0.6887446578413683,3.3956634895472186,-0.8215237162189195,1.32543570380826,-0.9647309221726351,-0.8699622423573544
